beat,position,pitch,duration,program
0,1,58,41,0
0,2,63,36,0
0,2,70,9,0
0,3,51,45,0
0,4,67,38,0
0,8,63,8,0
1,2,72,8,0
1,8,70,14,0
2,8,63,7,0
3,2,70,8,0
3,8,63,6,0
3,10,58,5,0
3,11,62,43,0
4,0,50,44,0
4,1,65,45,0
4,2,70,7,0
4,8,63,7,0
5,2,72,7,0
5,8,70,13,0
6,8,63,7,0
7,2,70,8,0
7,8,63,6,0
7,11,56,32,0
8,1,60,28,0
8,2,44,33,0
8,2,63,31,0
8,2,70,9,0
8,8,63,8,0
9,2,72,8,0
9,8,70,14,0
10,8,63,7,0
11,1,43,8,0
11,1,55,6,0
11,1,58,5,0
11,1,62,6,0
11,2,70,8,0
11,8,63,6,0
11,11,53,10,0
12,1,56,13,0
12,2,41,21,0
12,2,58,24,0
12,2,60,10,0
12,7,48,11,0
12,8,63,8,0
13,2,53,9,0
13,2,65,5,0
13,7,56,6,0
13,8,75,7,0
14,1,46,25,0
14,1,53,5,0
14,1,58,7,0
14,2,74,6,0
14,8,53,4,0
14,8,72,7,0
15,1,58,13,0
15,2,53,6,0
15,2,62,13,0
15,2,70,6,0
15,8,63,6,0
15,9,53,5,0
16,2,51,25,0
16,2,58,1,0
16,2,63,7,0
16,2,70,9,0
16,8,58,3,0
16,8,63,8,0
17,2,58,2,0
17,2,63,4,0
17,2,67,7,0
17,2,72,8,0
17,8,58,5,0
17,8,63,14,0
17,8,70,14,0
18,8,58,3,0
18,8,63,7,0
19,2,51,8,0
19,2,58,1,0
19,2,63,6,0
19,2,67,7,0
19,2,70,8,0
19,8,58,3,0
19,8,63,6,0
20,2,46,44,0
20,2,58,3,0
20,2,62,7,0
20,2,70,7,0
20,8,58,3,0
20,8,63,7,0
21,2,58,1,0
21,2,62,3,0
21,2,65,4,0
21,2,72,7,0
21,8,58,5,0
21,8,62,11,0
21,8,70,13,0
22,8,53,8,0
22,8,63,7,0
23,2,58,1,0
23,2,62,6,0
23,2,65,7,0
23,2,70,8,0
23,8,58,3,0
23,8,63,6,0
24,2,44,12,0
24,2,56,6,0
24,2,60,9,0
24,2,63,9,0
24,2,70,9,0
24,8,51,6,0
24,8,63,8,0
25,2,56,2,0
25,2,72,8,0
25,8,43,19,0
25,8,58,11,0
25,8,62,15,0
25,8,70,14,0
26,8,50,5,0
26,8,63,7,0
27,2,58,2,0
27,2,62,6,0
27,2,67,5,0
27,2,70,8,0
27,8,58,2,0
27,8,63,6,0
28,2,46,15,0
28,2,58,6,0
28,2,58,24,0
28,8,53,4,0
28,8,63,8,0
29,2,60,5,0
29,2,65,5,0
29,8,46,30,0
29,8,53,29,0
29,8,58,7,0
29,8,62,30,0
30,8,58,3,0
31,2,58,2,0
31,2,62,12,0
31,2,70,7,0
31,2,70,13,0
31,8,58,6,0
31,8,75,10,0
32,2,51,43,0
32,2,58,3,0
32,2,63,7,0
32,8,58,7,0
32,8,75,9,0
33,2,63,2,0
33,2,67,3,0
33,8,58,11,0
33,8,63,13,0
33,8,67,13,0
33,8,75,10,0
34,8,55,13,0
34,8,77,4,0
35,2,63,5,0
35,2,67,9,0
35,2,79,5,0
35,8,58,7,0
35,8,77,18,0
36,2,50,32,0
36,2,62,7,0
36,2,65,10,0
36,8,58,7,0
37,2,79,6,0
37,8,62,13,0
37,8,65,13,0
37,8,75,13,0
38,8,58,4,0
38,8,74,7,0
39,2,62,5,0
39,2,65,7,0
39,2,75,4,0
39,8,58,1,0
39,8,75,10,0
40,2,48,37,0
40,2,60,8,0
40,2,63,9,0
40,8,55,16,0
41,2,60,3,0
41,2,63,3,0
41,2,75,4,0
41,8,60,9,0
41,8,63,9,0
41,8,75,4,0
42,2,55,7,0
42,2,75,4,0
42,8,63,7,0
42,8,67,8,0
42,8,77,4,0
43,2,60,5,0
43,2,75,4,0
43,8,74,12,0
44,2,46,39,0
44,2,58,7,0
44,2,62,9,0
44,8,53,14,0
44,8,72,10,0
45,2,58,4,0
45,8,58,6,0
45,8,62,8,0
45,8,65,8,0
45,8,74,10,0
46,2,53,8,0
46,8,58,2,0
46,8,62,8,0
46,8,65,8,0
46,8,70,8,0
46,8,70,12,0
47,2,53,2,0
47,2,62,11,0
47,8,72,12,0
48,2,44,41,0
48,2,56,7,0
48,2,60,8,0
48,2,60,39,0
48,8,51,8,0
49,2,63,14,0
49,2,72,4,0
49,8,56,9,0
49,8,72,4,0
50,2,51,6,0
50,2,72,5,0
50,8,56,6,0
50,8,60,8,0
50,8,63,11,0
50,8,77,4,0
51,2,51,5,0
51,2,63,13,0
51,2,75,5,0
51,8,70,12,0
52,2,43,11,0
52,2,58,7,0
52,2,58,27,0
52,2,62,9,0
52,8,50,5,0
53,2,58,2,0
53,2,62,2,0
53,2,67,4,0
53,2,74,4,0
53,8,48,22,0
53,8,60,13,0
53,8,63,13,0
53,8,75,8,0
54,8,55,7,0
54,8,77,4,0
55,2,60,3,0
55,2,63,7,0
55,2,63,14,0
55,2,67,8,0
55,2,79,4,0
55,8,60,3,0
55,8,80,9,0
56,2,41,16,0
56,2,60,8,0
56,2,65,8,0
56,2,65,46,0
56,8,48,8,0
56,8,79,8,0
57,2,60,2,0
57,8,60,13,0
57,8,65,13,0
57,8,68,12,0
57,8,77,10,0
58,8,53,3,0
58,8,75,6,0
59,2,60,3,0
59,2,65,3,0
59,2,77,4,0
59,8,77,42,0
60,2,46,49,0
60,2,58,7,0
60,2,62,7,0
60,2,70,23,0
60,8,53,14,0
61,2,58,3,0
61,8,58,7,0
61,8,62,7,0
61,8,65,7,0
62,2,53,24,0
62,2,65,20,0
62,8,58,4,0
63,2,58,2,0
63,2,62,12,0
63,2,70,12,0
63,8,58,5,0
64,2,51,43,0
64,2,58,3,0
64,2,63,7,0
64,2,63,44,0
64,2,67,48,0
64,8,58,7,0
64,8,70,4,0
65,2,63,2,0
65,2,67,3,0
65,2,75,4,0
65,8,58,11,0
65,8,63,13,0
65,8,67,13,0
65,8,75,4,0
66,2,75,4,0
66,8,55,13,0
66,8,77,4,0
67,2,63,5,0
67,2,67,9,0
67,2,79,5,0
67,8,58,7,0
67,8,77,18,0
68,2,50,32,0
68,2,62,7,0
68,2,65,10,0
68,2,65,36,0
68,8,58,7,0
69,2,79,6,0
69,8,62,13,0
69,8,65,13,0
69,8,75,11,0
70,8,58,4,0
70,8,74,4,0
71,2,62,5,0
71,2,65,7,0
71,2,70,14,0
71,2,75,3,0
71,8,58,1,0
71,8,75,10,0
72,2,48,37,0
72,2,60,8,0
72,2,63,9,0
72,2,63,38,0
72,8,55,16,0
73,2,60,3,0
73,2,63,3,0
73,2,75,3,0
73,8,60,9,0
