beat,position,pitch,duration,program
0,5,32,22,0
0,5,44,21,0
0,5,56,21,0
0,5,68,21,0
2,5,44,17,0
2,5,56,15,0
2,5,59,16,0
2,5,63,15,0
2,5,68,15,0
2,11,71,2,0
3,2,73,2,0
3,5,75,2,0
3,8,75,2,0
3,11,75,2,0
4,2,75,1,0
4,5,49,14,0
4,5,56,15,0
4,5,61,14,0
4,5,64,14,0
4,5,75,3,0
4,11,68,3,0
5,2,78,5,0
5,8,78,2,0
5,11,78,3,0
6,2,80,3,0
6,5,42,15,0
6,5,54,14,0
6,5,58,14,0
6,5,61,14,0
6,5,76,4,0
6,11,76,3,0
7,2,78,3,0
7,5,73,2,0
7,8,73,1,0
7,11,73,1,0
8,2,73,2,0
8,5,47,34,0
8,5,59,35,0
8,5,63,35,0
8,5,66,35,0
8,5,73,3,0
8,11,66,2,0
9,2,76,5,0
9,8,76,2,0
9,11,76,2,0
10,2,78,3,0
10,5,75,6,0
10,11,73,3,0
11,2,71,2,0
11,4,73,2,0
11,5,44,17,0
11,5,75,2,0
11,8,51,13,0
11,8,75,2,0
11,11,56,8,0
11,11,75,2,0
12,2,59,9,0
12,2,75,2,0
12,5,68,12,0
12,5,75,5,0
12,8,56,2,0
12,11,68,3,0
13,2,78,5,0
13,5,37,17,0
13,8,44,14,0
13,8,78,2,0
13,11,49,13,0
13,11,78,3,0
14,2,61,6,0
14,2,80,4,0
14,5,68,12,0
14,5,76,8,0
14,11,64,5,0
15,2,76,2,0
15,4,78,2,0
15,5,42,17,0
15,5,73,2,0
15,8,49,13,0
15,8,73,2,0
15,11,54,8,0
15,11,73,3,0
16,2,58,14,0
16,2,73,2,0
16,5,66,13,0
16,5,73,7,0
16,11,66,3,0
17,2,61,4,0
17,2,76,8,0
17,5,47,16,0
17,8,54,11,0
17,8,76,2,0
17,11,59,5,0
17,11,76,3,0
18,2,66,11,0
18,2,78,3,0
18,5,63,7,0
18,5,75,10,0
18,8,54,1,0
18,11,59,9,0
19,2,75,1,0
19,4,73,1,0
19,5,40,17,0
19,6,71,5,0
19,8,47,14,0
19,11,52,8,0
19,11,70,3,0
20,2,59,3,0
20,2,71,9,0
20,5,64,11,0
20,5,68,11,0
20,8,52,1,0
20,11,59,7,0
21,2,68,4,0
21,5,37,22,0
21,5,75,6,0
21,8,44,20,0
21,11,49,8,0
21,11,73,2,0
22,2,56,3,0
22,2,73,10,0
22,5,56,1,0
22,5,61,11,0
22,5,64,12,0
22,8,49,7,0
22,11,56,6,0
23,2,68,3,0
23,5,44,20,0
23,5,70,12,0
23,8,51,17,0
23,11,56,8,0
24,2,59,8,0
24,5,68,10,0
24,5,68,21,0
24,8,56,5,0
24,11,63,4,0
25,2,59,27,0
25,3,71,32,0
25,4,75,31,0
25,5,44,22,0
25,5,51,23,0
25,5,56,23,0
25,5,63,24,0
25,5,68,23,0
25,5,80,30,0
27,5,44,17,0
27,8,51,13,0
27,11,56,8,0
27,11,63,5,0
28,2,59,15,0
28,5,68,12,0
28,5,71,6,0
28,11,71,4,0
29,2,73,3,0
29,5,42,17,0
29,8,49,13,0
29,8,70,3,0
29,11,54,9,0
29,11,68,3,0
30,2,61,15,0
30,2,66,10,0
31,2,58,4,0
31,2,59,3,0
31,5,40,18,0
31,5,68,2,0
31,8,68,2,0
31,11,47,13,0
31,11,68,2,0
32,2,68,2,0
32,5,59,12,0
32,5,68,2,0
32,8,68,3,0
32,11,56,6,0
32,11,66,3,0
33,2,68,3,0
33,5,47,16,0
33,5,66,5,0
33,11,54,8,0
33,11,63,11,0
34,5,66,12,0
34,8,54,2,0
34,11,63,6,0
35,5,37,19,0
35,11,44,13,0
35,11,61,2,0
36,2,61,2,0
36,5,49,8,0
36,5,56,13,0
36,5,61,4,0
36,11,52,7,0
36,11,63,4,0
37,5,39,18,0
37,5,66,1,0
37,8,66,3,0
37,11,51,8,0
37,11,68,3,0
38,2,66,8,0
38,5,54,12,0
38,11,51,5,0
38,11,66,1,0
39,2,66,1,0
39,5,40,17,0
39,5,68,3,0
39,8,66,3,0
39,11,47,12,0
39,11,68,2,0
40,2,68,2,0
40,5,52,5,0
40,5,64,13,0
40,5,68,2,0
40,8,68,2,0
40,11,56,7,0
40,11,71,3,0
41,2,68,2,0
41,5,39,17,0
41,5,69,18,0
41,11,51,8,0
42,2,70,6,0
42,5,58,13,0
42,5,63,13,0
42,8,51,3,0
42,8,68,3,0
42,11,55,7,0
42,11,70,5,0
43,5,44,19,0
43,5,71,20,0
43,11,56,9,0
43,11,63,1,0
44,2,63,2,0
44,5,63,13,0
